time (s),friction coefficient,time (ms),SEP_300,FIM_300,SEP_500,FIM_500,SEP_1000,FIM_1000
0.6289127127149456,0.18919952778112603,628.9127127149457,0.001970492981,1168.783161159791,0.002521591722,1290.099422986844,,
0.6302197030489004,0.18941003219611563,630.2197030489004,0.001973509281,1174.540207921446,0.002630694377,1248.931903272604,,
0.631526530390396,0.18722749564519114,631.5265303903959,0.001979720455,1174.878598881923,0.002592200818,1276.554802531059,,
0.632833248779713,0.19038339092675355,632.833248779713,0.001982659615,1178.483193352117,0.002603123254,1277.965381731116,,
0.6341399671690301,0.187960514692933,634.1399671690301,0.001987315702,1181.357704291691,0.002616854712,1275.60602154157,,
0.63544646765399,0.1884129246778192,635.44646765399,0.001991082397,1185.119320676547,0.002623603251,1280.05002541899,,
0.6367530770911285,0.18838976031119822,636.7530770911285,0.001994394993,1189.531037098954,0.002636229343,1279.011530460858,,
0.6380595226641904,0.18738475080824393,638.0595226641905,0.001996847592,1196.701072428074,0.002636854898,1282.020444371841,,
0.6393659682372523,0.18787573658066398,639.3659682372523,0.001999749602,1202.117674615646,0.002653552964,1279.916734775705,,
0.6406726866265694,0.18684768911959548,640.6726866265694,0.002003196537,1206.869533372328,0.002671944157,1281.421863306487,,
0.6419792960637078,0.18665185418279404,641.9792960637078,0.001996817026,1416.427968460313,0.002683873199,1282.811028740915,,
0.6432858505889484,0.18759557807091365,643.2858505889484,0.001972938543,1456.809791754093,0.002699241567,1283.714500480693,,
0.6445925140663674,0.18686301153461624,644.5925140663675,0.002279130322,1311.373500363025,0.002711451755,1284.382174192888,,
0.6458989055991488,0.18557778375162653,645.8989055991487,0.002184739978,1124.866349441839,0.002720477062,1284.726855084853,,
0.6472051881797516,0.1851092768754982,647.2051881797516,0.002110860614,1159.949691339903,0.002732814587,1285.753853007925,,
0.648511524800635,0.18531320586680344,648.511524800635,0.002055646106,1203.540345008176,0.002744328567,1288.633703692024,,
0.6498178073812378,0.18460264576440125,649.8178073812378,0.002028716902,1236.32973094104,0.002746263547,1288.375592102183,,
0.6511243078661978,0.18556256672286348,651.1243078661978,0.002029747401,1246.452296876884,0.002745651595,1301.846727727588,,
0.6524311892479739,0.18432291286206462,652.431189247974,0.002003830701,1278.651235840201,0.002755615633,1314.905656471172,,
0.6537377437732145,0.18427757046692422,653.7377437732144,0.002005293752,1288.747261917649,0.002755578803,1316.247455194405,,
0.6550443532103529,0.18482190429360065,655.0443532103529,0.001979024229,1327.158866767988,0.002760738639,1329.347333920394,,
0.6563508536953129,0.18306752325131725,656.3508536953128,0.001956039692,1362.108693750386,0.002768175844,1348.113540726389,,
