time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300,SEP_500,FIM_500
81.27999995741993,0.3441427052629341,0.02163190555914482,0.5446262966803811,0.000357702808,4992.935064931579,0.000674122975,3544.845867196962
81.31999995739898,0.3441160979278438,0.021653700465544667,0.5448726599961532,0.000355046441,5066.357490394988,0.000658969444,3670.497631379402
81.35999995737802,0.3442760184393046,0.02167550522504841,0.5451189875936221,0.000347970362,5151.651392919161,0.000652841335,3733.717535007483
81.39999995735707,0.34115882974121126,0.021697319827055906,0.5453650501873603,0.000336696293,5322.663295085023,0.000647104514,3808.539406289251
81.43999995733611,0.34121954222365347,0.021719144261829002,0.5456108693274037,0.000345553243,5484.187564320225,0.000654379966,3780.354994337751
81.47999995731516,0.34395096701350836,0.021740978520502396,0.5458564668348389,0.000342846757,5545.434965147346,0.000647000495,3861.584937760035
81.5199999572942,0.3408473800002396,0.02176282259509228,0.5461018647470728,0.000335596022,5700.019921128458,0.000627830819,4102.565045391391
81.55999995727325,0.3389383771994854,0.02178467647850291,0.54634708526579,0.000336502469,5925.992232973407,0.000627404679,4162.527627189292
81.5999999572523,0.3349308939023666,0.021806540164530975,0.5465921507016164,0.000334522576,6300.941220428267,0.00062797362,4195.181501791511
81.63999995723134,0.3352188137815152,0.02182841364786769,0.5468370834179128,0.000332164986,6144.576423679075,0.000596744773,4826.2092995398
81.67999995721038,0.33534604596714956,0.02185029692409884,0.5470819057787346,0.000329459658,6309.190053509369,0.000596943226,4843.618971386877
81.71999995718943,0.33239355398718784,0.021872189989702678,0.5473266400959215,0.000327610374,6413.882767345238,0.000598297781,4854.009409677079
81.75999995716847,0.3321438757203114,0.02189409284204558,0.5475713085725461,0.000318133748,6486.071744403009,0.000599685411,4856.222773882304
81.79999995714752,0.32887689695963235,0.021916005479375784,0.5478159332551226,0.000313824887,6484.274595969959,0.000602671024,4806.09336681899
81.83999995712657,0.3260210421888056,0.02193792790081491,0.5480605359781815,0.00031596319,6267.899513770264,0.000602444017,4789.20276854303
81.87999995710561,0.3233631125069045,0.0219598601063476,0.5483051383171725,0.000317157167,6195.767703553389,0.000586733131,4799.787608354576
81.91999995708466,0.32613718161061334,0.021981802096809094,0.5485497615373771,0.000329693234,6105.812841013792,0.000592558184,4718.890449213723
